Family,SeqIdx,MaxID,MinSubs,SeqLen
RRM,126,0.49295774647887325,36,71
RRM,127,0.5070422535211268,35,71
RRM,128,0.5070422535211268,35,71
RRM,129,0.5492957746478874,32,71
RRM,130,0.5774647887323944,30,71
RRM,131,0.4788732394366197,37,71
RRM,132,0.5070422535211268,35,71
RRM,133,0.5211267605633803,34,71
RRM,134,0.5352112676056338,33,71
RRM,135,0.6056338028169014,28,71
RRM,136,0.5492957746478874,32,71
RRM,137,0.6338028169014085,26,71
RRM,138,0.5915492957746479,29,71
RRM,139,0.4507042253521127,39,71
RRM,140,0.43661971830985913,40,71
RRM,141,0.5211267605633803,34,71
RRM,142,0.4647887323943662,38,71
RRM,143,0.5070422535211268,35,71
RRM,144,0.4788732394366197,37,71
RRM,145,0.4788732394366197,37,71
RRM,146,0.5070422535211268,35,71
RRM,147,0.5211267605633803,34,71
RRM,148,0.647887323943662,25,71
RRM,149,0.5352112676056338,33,71
RRM,150,0.7323943661971831,19,71
SH3,1,0.6875,15,48
SH3,2,0.625,18,48
SH3,3,0.5833333333333334,20,48
SH3,4,0.6041666666666666,19,48
SH3,5,0.6041666666666666,19,48
SH3,6,0.5833333333333334,20,48
SH3,7,0.5625,21,48
SH3,8,0.5625,21,48
SH3,9,0.625,18,48
SH3,10,0.5833333333333334,20,48
SH3,11,0.5625,21,48
SH3,12,0.5833333333333334,20,48
SH3,13,0.5625,21,48
SH3,14,0.5625,21,48
SH3,15,0.625,18,48
SH3,16,0.5625,21,48
SH3,17,0.5625,21,48
SH3,18,0.5416666666666666,22,48
SH3,19,0.5208333333333334,23,48
SH3,20,0.625,18,48
SH3,21,0.5416666666666666,22,48
SH3,22,0.5625,21,48
SH3,23,0.5416666666666666,22,48
SH3,24,0.7916666666666666,10,48
SH3,25,0.5833333333333334,20,48
SH3,26,0.6041666666666666,19,48
SH3,27,0.5833333333333334,20,48
SH3,28,0.5208333333333334,23,48
SH3,29,0.5833333333333334,20,48
SH3,30,0.5833333333333334,20,48
SH3,31,0.7083333333333334,14,48
SH3,32,0.5208333333333334,23,48
SH3,33,0.6041666666666666,19,48
SH3,34,0.7708333333333334,11,48
SH3,35,0.5625,21,48
SH3,36,0.7083333333333334,14,48
SH3,37,0.6458333333333334,17,48
SH3,38,0.5833333333333334,20,48
SH3,39,0.6875,15,48
SH3,40,0.6041666666666666,19,48
SH3,41,0.5625,21,48
SH3,42,0.5625,21,48
SH3,43,0.5625,21,48
SH3,44,0.5833333333333334,20,48
SH3,45,0.5,24,48
SH3,46,0.5,24,48
SH3,47,0.5833333333333334,20,48
SH3,48,0.4791666666666667,25,48
SH3,49,0.5,24,48
SH3,50,0.625,18,48
SH3,51,0.7916666666666666,10,48
SH3,52,0.5833333333333334,20,48
SH3,53,0.5416666666666666,22,48
SH3,54,0.6875,15,48
SH3,55,0.5416666666666666,22,48
SH3,56,0.5416666666666666,22,48
SH3,57,0.6875,15,48
SH3,58,0.5416666666666666,22,48
SH3,59,0.6041666666666666,19,48
SH3,60,0.6458333333333334,17,48
SH3,61,0.4583333333333333,26,48
SH3,62,0.625,18,48
SH3,63,0.6041666666666666,19,48
SH3,64,0.6458333333333334,17,48
SH3,65,0.5833333333333334,20,48
SH3,66,0.5208333333333334,23,48
SH3,67,0.5625,21,48
SH3,68,0.5416666666666666,22,48
SH3,69,0.5833333333333334,20,48
SH3,70,0.5833333333333334,20,48
SH3,71,0.5,24,48
SH3,72,0.5208333333333334,23,48
SH3,73,0.5416666666666666,22,48
SH3,74,0.6458333333333334,17,48
SH3,75,0.5416666666666666,22,48
SH3,76,0.5208333333333334,23,48
SH3,77,0.5,24,48
SH3,78,0.5416666666666666,22,48
SH3,79,0.625,18,48
SH3,80,0.5416666666666666,22,48
SH3,81,0.6666666666666666,16,48
SH3,82,0.5625,21,48
SH3,83,0.7291666666666666,13,48
SH3,84,0.5416666666666666,22,48
SH3,85,0.7291666666666666,13,48
SH3,86,0.5416666666666666,22,48
SH3,87,0.6041666666666666,19,48
SH3,88,0.5208333333333334,23,48
SH3,89,0.5833333333333334,20,48
SH3,90,0.5625,21,48
SH3,91,0.5625,21,48
SH3,92,0.5625,21,48
SH3,93,0.625,18,48
SH3,94,0.5625,21,48
SH3,95,0.5416666666666666,22,48
SH3,96,0.5625,21,48
SH3,97,0.5833333333333334,20,48
SH3,98,0.5,24,48
SH3,99,0.5416666666666666,22,48
SH3,100,0.6041666666666666,19,48
SH3,101,0.6875,15,48
SH3,102,0.6041666666666666,19,48
SH3,103,0.5833333333333334,20,48
SH3,104,0.5416666666666666,22,48
SH3,105,0.7083333333333334,14,48
SH3,106,0.5,24,48
SH3,107,0.5625,21,48
SH3,108,0.5833333333333334,20,48
SH3,109,0.5625,21,48
SH3,110,0.6041666666666666,19,48
SH3,111,0.5208333333333334,23,48
SH3,112,0.5833333333333334,20,48
SH3,113,0.8125,9,48
SH3,114,0.5833333333333334,20,48
SH3,115,0.5625,21,48
SH3,116,0.5625,21,48
SH3,117,0.5833333333333334,20,48
SH3,118,0.5625,21,48
SH3,119,0.5625,21,48
SH3,120,0.5625,21,48
SH3,121,0.5416666666666666,22,48
SH3,122,0.5416666666666666,22,48
SH3,123,0.7083333333333334,14,48
SH3,124,0.5,24,48
SH3,125,0.6041666666666666,19,48
SH3,126,0.5833333333333334,20,48
SH3,127,0.5833333333333334,20,48
SH3,128,0.5833333333333334,20,48
SH3,129,0.6666666666666666,16,48
SH3,130,0.6666666666666666,16,48
SH3,131,0.5208333333333334,23,48
SH3,132,0.5833333333333334,20,48
SH3,133,0.5416666666666666,22,48
SH3,134,0.6666666666666666,16,48
SH3,135,0.6041666666666666,19,48
SH3,136,0.5625,21,48
SH3,137,0.5625,21,48
SH3,138,0.6458333333333334,17,48
SH3,139,0.6875,15,48
SH3,140,0.6458333333333334,17,48
SH3,141,0.7083333333333334,14,48
SH3,142,0.7083333333333334,14,48
SH3,143,0.5833333333333334,20,48
SH3,144,0.7916666666666666,10,48
SH3,145,0.5625,21,48
SH3,146,0.6875,15,48
SH3,147,0.5,24,48
SH3,148,0.5625,21,48
SH3,149,0.7083333333333334,14,48
SH3,150,0.7291666666666666,13,48
WW,1,0.5161290322580645,15,31
WW,2,0.7096774193548387,9,31
WW,3,0.5483870967741935,14,31
WW,4,0.4838709677419355,16,31
WW,5,0.6129032258064516,12,31
WW,6,0.5806451612903226,13,31
WW,7,0.5483870967741935,14,31
WW,8,0.5806451612903226,13,31
WW,9,0.5806451612903226,13,31
WW,10,0.5806451612903226,13,31
WW,11,0.5161290322580645,15,31
WW,12,0.5806451612903226,13,31
WW,13,0.5161290322580645,15,31
WW,14,0.5483870967741935,14,31
WW,15,0.5806451612903226,13,31
WW,16,0.6129032258064516,12,31
WW,17,0.5161290322580645,15,31
WW,18,0.5806451612903226,13,31
WW,19,0.5483870967741935,14,31
WW,20,0.5483870967741935,14,31
WW,21,0.4838709677419355,16,31
WW,22,0.5483870967741935,14,31
WW,23,0.5806451612903226,13,31
WW,24,0.5161290322580645,15,31
WW,25,0.5806451612903226,13,31
WW,26,0.6451612903225806,11,31
WW,27,0.5161290322580645,15,31
WW,28,0.5483870967741935,14,31
WW,29,0.5483870967741935,14,31
WW,30,0.4838709677419355,16,31
WW,31,0.5483870967741935,14,31
WW,32,0.5483870967741935,14,31
WW,33,0.5161290322580645,15,31
WW,34,0.5806451612903226,13,31
WW,35,0.5806451612903226,13,31
WW,36,0.5483870967741935,14,31
WW,37,0.5161290322580645,15,31
WW,38,0.5161290322580645,15,31
WW,39,0.6129032258064516,12,31
WW,40,0.5806451612903226,13,31
WW,41,0.5483870967741935,14,31
WW,42,0.6774193548387096,10,31
WW,43,0.5483870967741935,14,31
WW,44,0.5806451612903226,13,31
WW,45,0.6451612903225806,11,31
WW,46,0.4838709677419355,16,31
WW,47,0.5806451612903226,13,31
WW,48,0.5161290322580645,15,31
WW,49,0.4838709677419355,16,31
WW,50,0.5806451612903226,13,31
WW,51,0.5483870967741935,14,31
WW,52,0.5483870967741935,14,31
WW,53,0.6129032258064516,12,31
WW,54,0.5806451612903226,13,31
WW,55,0.6129032258064516,12,31
WW,56,0.4838709677419355,16,31
WW,57,0.5806451612903226,13,31
WW,58,0.5806451612903226,13,31
WW,59,0.5806451612903226,13,31
WW,60,0.5483870967741935,14,31
WW,61,0.5161290322580645,15,31
WW,62,0.5161290322580645,15,31
WW,63,0.5483870967741935,14,31
WW,64,0.5806451612903226,13,31
WW,65,0.5483870967741935,14,31
WW,66,0.5806451612903226,13,31
WW,67,0.5806451612903226,13,31
WW,68,0.5483870967741935,14,31
WW,69,0.6774193548387096,10,31
WW,70,0.6129032258064516,12,31
WW,71,0.6129032258064516,12,31
WW,72,0.6129032258064516,12,31
WW,73,0.4838709677419355,16,31
WW,74,0.6451612903225806,11,31
WW,75,0.5161290322580645,15,31
WW,76,0.4838709677419355,16,31
WW,77,0.4838709677419355,16,31
WW,78,0.4838709677419355,16,31
WW,79,0.5161290322580645,15,31
WW,80,0.5806451612903226,13,31
WW,81,0.5483870967741935,14,31
WW,82,0.4838709677419355,16,31
WW,83,0.4838709677419355,16,31
WW,84,0.5161290322580645,15,31
WW,85,0.45161290322580644,17,31
WW,86,0.5806451612903226,13,31
WW,87,0.5483870967741935,14,31
WW,88,0.5806451612903226,13,31
WW,89,0.5161290322580645,15,31
WW,90,0.5806451612903226,13,31
WW,91,0.5161290322580645,15,31
WW,92,0.5161290322580645,15,31
WW,93,0.5161290322580645,15,31
WW,94,0.5806451612903226,13,31
WW,95,0.5483870967741935,14,31
WW,96,0.6129032258064516,12,31
WW,97,0.5483870967741935,14,31
WW,98,0.4838709677419355,16,31
WW,99,0.6129032258064516,12,31
WW,100,0.6774193548387096,10,31
WW,101,0.5483870967741935,14,31
WW,102,0.5483870967741935,14,31
WW,103,0.5483870967741935,14,31
WW,104,0.6451612903225806,11,31
WW,105,0.6129032258064516,12,31
WW,106,0.6129032258064516,12,31
WW,107,0.5806451612903226,13,31
WW,108,0.4838709677419355,16,31
WW,109,0.6129032258064516,12,31
WW,110,0.5483870967741935,14,31
WW,111,0.6451612903225806,11,31
WW,112,0.5806451612903226,13,31
WW,113,0.5161290322580645,15,31
WW,114,0.6774193548387096,10,31
WW,115,0.5161290322580645,15,31
WW,116,0.4838709677419355,16,31
WW,117,0.5483870967741935,14,31
WW,118,0.6129032258064516,12,31
WW,119,0.6774193548387096,10,31
WW,120,0.5806451612903226,13,31
WW,121,0.5806451612903226,13,31
WW,122,0.6129032258064516,12,31
WW,123,0.5483870967741935,14,31
WW,124,0.6129032258064516,12,31
WW,125,0.5806451612903226,13,31
WW,126,0.5483870967741935,14,31
WW,127,0.5161290322580645,15,31
WW,128,0.5161290322580645,15,31
WW,129,0.5483870967741935,14,31
WW,130,0.5161290322580645,15,31
WW,131,0.6774193548387096,10,31
WW,132,0.5483870967741935,14,31
WW,133,0.5483870967741935,14,31
WW,134,0.5806451612903226,13,31
WW,135,0.6774193548387096,10,31
WW,136,0.5806451612903226,13,31
WW,137,0.6129032258064516,12,31
WW,138,0.5161290322580645,15,31
WW,139,0.4838709677419355,16,31
WW,140,0.7096774193548387,9,31
WW,141,0.5161290322580645,15,31
WW,142,0.5806451612903226,13,31
WW,143,0.4838709677419355,16,31
WW,144,0.6129032258064516,12,31
WW,145,0.6451612903225806,11,31
WW,146,0.5483870967741935,14,31
WW,147,0.5161290322580645,15,31
WW,148,0.5161290322580645,15,31
WW,149,0.5806451612903226,13,31
WW,150,0.6129032258064516,12,31
Kunitz,1,0.5660377358490566,23,53
Kunitz,2,0.6037735849056604,21,53
Kunitz,3,0.5660377358490566,23,53
Kunitz,4,0.6226415094339622,20,53
Kunitz,5,0.5660377358490566,23,53
Kunitz,6,0.7358490566037735,14,53
Kunitz,7,0.6037735849056604,21,53
Kunitz,8,0.5849056603773585,22,53
Kunitz,9,0.6037735849056604,21,53
Kunitz,10,0.660377358490566,18,53
Kunitz,11,0.5471698113207547,24,53
Kunitz,12,0.5849056603773585,22,53
Kunitz,13,0.5471698113207547,24,53
Kunitz,14,0.5471698113207547,24,53
Kunitz,15,0.660377358490566,18,53
Kunitz,16,0.5471698113207547,24,53
Kunitz,17,0.5849056603773585,22,53
Kunitz,18,0.6037735849056604,21,53
Kunitz,19,0.6037735849056604,21,53
Kunitz,20,0.5849056603773585,22,53
Kunitz,21,0.5660377358490566,23,53
Kunitz,22,0.6981132075471698,16,53
Kunitz,23,0.5660377358490566,23,53
Kunitz,24,0.5283018867924528,25,53
Kunitz,25,0.5660377358490566,23,53
Kunitz,26,0.6792452830188679,17,53
Kunitz,27,0.6415094339622641,19,53
Kunitz,28,0.6792452830188679,17,53
Kunitz,29,0.5471698113207547,24,53
Kunitz,30,0.660377358490566,18,53
Kunitz,31,0.5660377358490566,23,53
Kunitz,32,0.5849056603773585,22,53
Kunitz,33,0.6037735849056604,21,53
Kunitz,34,0.5849056603773585,22,53
Kunitz,35,0.6226415094339622,20,53
Kunitz,36,0.6792452830188679,17,53
Kunitz,37,0.5660377358490566,23,53
Kunitz,38,0.6415094339622641,19,53
Kunitz,39,0.5660377358490566,23,53
Kunitz,40,0.6226415094339622,20,53
Kunitz,41,0.6226415094339622,20,53
Kunitz,42,0.5849056603773585,22,53
Kunitz,43,0.5283018867924528,25,53
Kunitz,44,0.6226415094339622,20,53
Kunitz,45,0.6037735849056604,21,53
Kunitz,46,0.5660377358490566,23,53
Kunitz,47,0.6792452830188679,17,53
Kunitz,48,0.5849056603773585,22,53
Kunitz,49,0.5471698113207547,24,53
Kunitz,50,0.5849056603773585,22,53
Kunitz,51,0.6415094339622641,19,53
Kunitz,52,0.5849056603773585,22,53
Kunitz,53,0.5849056603773585,22,53
Kunitz,54,0.5849056603773585,22,53
Kunitz,55,0.5471698113207547,24,53
Kunitz,56,0.6226415094339622,20,53
Kunitz,57,0.6415094339622641,19,53
Kunitz,58,0.5660377358490566,23,53
Kunitz,59,0.6226415094339622,20,53
Kunitz,60,0.5849056603773585,22,53
Kunitz,61,0.7169811320754716,15,53
Kunitz,62,0.6415094339622641,19,53
Kunitz,63,0.6226415094339622,20,53
Kunitz,64,0.5849056603773585,22,53
Kunitz,65,0.5660377358490566,23,53
Kunitz,66,0.6415094339622641,19,53
Kunitz,67,0.660377358490566,18,53
Kunitz,68,0.5471698113207547,24,53
Kunitz,69,0.5849056603773585,22,53
Kunitz,70,0.5849056603773585,22,53
Kunitz,71,0.5849056603773585,22,53
Kunitz,72,0.7169811320754716,15,53
Kunitz,73,0.6981132075471698,16,53
Kunitz,74,0.6226415094339622,20,53
Kunitz,75,0.6037735849056604,21,53
Kunitz,76,0.5849056603773585,22,53
Kunitz,77,0.5660377358490566,23,53
Kunitz,78,0.6037735849056604,21,53
Kunitz,79,0.6226415094339622,20,53
Kunitz,80,0.6037735849056604,21,53
Kunitz,81,0.6415094339622641,19,53
Kunitz,82,0.5660377358490566,23,53
Kunitz,83,0.5849056603773585,22,53
Kunitz,84,0.5660377358490566,23,53
Kunitz,85,0.5471698113207547,24,53
Kunitz,86,0.7169811320754716,15,53
Kunitz,87,0.6226415094339622,20,53
Kunitz,88,0.6415094339622641,19,53
Kunitz,89,0.5849056603773585,22,53
Kunitz,90,0.6981132075471698,16,53
Kunitz,91,0.5849056603773585,22,53
Kunitz,92,0.5283018867924528,25,53
Kunitz,93,0.6415094339622641,19,53
Kunitz,94,0.5849056603773585,22,53
Kunitz,95,0.6226415094339622,20,53
Kunitz,96,0.5849056603773585,22,53
Kunitz,97,0.6981132075471698,16,53
Kunitz,98,0.6037735849056604,21,53
Kunitz,99,0.6226415094339622,20,53
Kunitz,100,0.5471698113207547,24,53
Kunitz,101,0.7169811320754716,15,53
Kunitz,102,0.5660377358490566,23,53
Kunitz,103,0.5849056603773585,22,53
Kunitz,104,0.5849056603773585,22,53
Kunitz,105,0.7735849056603774,12,53
Kunitz,106,0.5849056603773585,22,53
Kunitz,107,0.6226415094339622,20,53
Kunitz,108,0.5471698113207547,24,53
Kunitz,109,0.5660377358490566,23,53
Kunitz,110,0.6415094339622641,19,53
Kunitz,111,0.5849056603773585,22,53
Kunitz,112,0.6226415094339622,20,53
Kunitz,113,0.6226415094339622,20,53
Kunitz,114,0.5660377358490566,23,53
Kunitz,115,0.6226415094339622,20,53
Kunitz,116,0.5471698113207547,24,53
Kunitz,117,0.5094339622641509,26,53
Kunitz,118,0.5849056603773585,22,53
Kunitz,119,0.6792452830188679,17,53
Kunitz,120,0.6037735849056604,21,53
Kunitz,121,0.5849056603773585,22,53
Kunitz,122,0.5849056603773585,22,53
Kunitz,123,0.5471698113207547,24,53
Kunitz,124,0.6226415094339622,20,53
Kunitz,125,0.6226415094339622,20,53
Kunitz,126,0.5660377358490566,23,53
Kunitz,127,0.6037735849056604,21,53
Kunitz,128,0.6792452830188679,17,53
Kunitz,129,0.660377358490566,18,53
Kunitz,130,0.5849056603773585,22,53
Kunitz,131,0.7169811320754716,15,53
Kunitz,132,0.6981132075471698,16,53
Kunitz,133,0.660377358490566,18,53
Kunitz,134,0.6037735849056604,21,53
Kunitz,135,0.6037735849056604,21,53
Kunitz,136,0.6415094339622641,19,53
Kunitz,137,0.5283018867924528,25,53
Kunitz,138,0.6226415094339622,20,53
Kunitz,139,0.5849056603773585,22,53
Kunitz,140,0.5660377358490566,23,53
Kunitz,141,0.660377358490566,18,53
Kunitz,142,0.5660377358490566,23,53
Kunitz,143,0.5849056603773585,22,53
Kunitz,144,0.5660377358490566,23,53
Kunitz,145,0.5849056603773585,22,53
Kunitz,146,0.6415094339622641,19,53
Kunitz,147,0.5849056603773585,22,53
Kunitz,148,0.5471698113207547,24,53
Kunitz,149,0.7169811320754716,15,53
Kunitz,150,0.6226415094339622,20,53
zf-C2H2,1,0.5217391304347826,11,23
zf-C2H2,2,0.5217391304347826,11,23
zf-C2H2,3,0.4782608695652174,12,23
zf-C2H2,4,0.5652173913043478,10,23
zf-C2H2,5,0.4782608695652174,12,23
zf-C2H2,6,0.5217391304347826,11,23
zf-C2H2,7,0.5217391304347826,11,23
zf-C2H2,8,0.4782608695652174,12,23
zf-C2H2,9,0.5652173913043478,10,23
zf-C2H2,10,0.5652173913043478,10,23
zf-C2H2,11,0.43478260869565216,13,23
zf-C2H2,12,0.6086956521739131,9,23
zf-C2H2,13,0.4782608695652174,12,23
zf-C2H2,14,0.5652173913043478,10,23
zf-C2H2,15,0.6521739130434783,8,23
zf-C2H2,16,0.5652173913043478,10,23
zf-C2H2,17,0.5652173913043478,10,23
zf-C2H2,18,0.5652173913043478,10,23
zf-C2H2,19,0.5652173913043478,10,23
zf-C2H2,20,0.4782608695652174,12,23
zf-C2H2,21,0.6521739130434783,8,23
zf-C2H2,22,0.5217391304347826,11,23
zf-C2H2,23,0.6521739130434783,8,23
zf-C2H2,24,0.6521739130434783,8,23
zf-C2H2,25,0.6086956521739131,9,23
zf-C2H2,26,0.5652173913043478,10,23
zf-C2H2,27,0.5217391304347826,11,23
zf-C2H2,28,0.5217391304347826,11,23
zf-C2H2,29,0.6086956521739131,9,23
zf-C2H2,30,0.5217391304347826,11,23
zf-C2H2,31,0.6086956521739131,9,23
zf-C2H2,32,0.5217391304347826,11,23
zf-C2H2,33,0.5652173913043478,10,23
zf-C2H2,34,0.4782608695652174,12,23
zf-C2H2,35,0.5217391304347826,11,23
zf-C2H2,36,0.5652173913043478,10,23
zf-C2H2,37,0.5217391304347826,11,23
zf-C2H2,38,0.6086956521739131,9,23
zf-C2H2,39,0.6086956521739131,9,23
zf-C2H2,40,0.6521739130434783,8,23
zf-C2H2,41,0.5217391304347826,11,23
zf-C2H2,42,0.5217391304347826,11,23
zf-C2H2,43,0.5217391304347826,11,23
zf-C2H2,44,0.5217391304347826,11,23
zf-C2H2,45,0.5217391304347826,11,23
zf-C2H2,46,0.5217391304347826,11,23
zf-C2H2,47,0.5217391304347826,11,23
zf-C2H2,48,0.5217391304347826,11,23
zf-C2H2,49,0.6521739130434783,8,23
zf-C2H2,50,0.5217391304347826,11,23
zf-C2H2,51,0.5217391304347826,11,23
zf-C2H2,52,0.5217391304347826,11,23
zf-C2H2,53,0.4782608695652174,12,23
zf-C2H2,54,0.5652173913043478,10,23
zf-C2H2,55,0.5652173913043478,10,23
zf-C2H2,56,0.6956521739130435,7,23
zf-C2H2,57,0.782608695652174,5,23
zf-C2H2,58,0.5652173913043478,10,23
zf-C2H2,59,0.5652173913043478,10,23
zf-C2H2,60,0.6521739130434783,8,23
zf-C2H2,61,0.4782608695652174,12,23
zf-C2H2,62,0.782608695652174,5,23
zf-C2H2,63,0.6086956521739131,9,23
zf-C2H2,64,0.6086956521739131,9,23
zf-C2H2,65,0.4782608695652174,12,23
zf-C2H2,66,0.4782608695652174,12,23
zf-C2H2,67,0.4782608695652174,12,23
zf-C2H2,68,0.5652173913043478,10,23
zf-C2H2,69,0.5652173913043478,10,23
zf-C2H2,70,0.6086956521739131,9,23
zf-C2H2,71,0.6086956521739131,9,23
zf-C2H2,72,0.5652173913043478,10,23
zf-C2H2,73,0.7391304347826086,6,23
zf-C2H2,74,0.6521739130434783,8,23
zf-C2H2,75,0.5652173913043478,10,23
zf-C2H2,76,0.5217391304347826,11,23
zf-C2H2,77,0.6521739130434783,8,23
zf-C2H2,78,0.5652173913043478,10,23
zf-C2H2,79,0.5217391304347826,11,23
zf-C2H2,80,0.5652173913043478,10,23
zf-C2H2,81,0.5217391304347826,11,23
zf-C2H2,82,0.5652173913043478,10,23
zf-C2H2,83,0.5652173913043478,10,23
zf-C2H2,84,0.6956521739130435,7,23
zf-C2H2,85,0.6086956521739131,9,23
zf-C2H2,86,0.5217391304347826,11,23
zf-C2H2,87,0.6086956521739131,9,23
zf-C2H2,88,0.4782608695652174,12,23
zf-C2H2,89,0.6521739130434783,8,23
zf-C2H2,90,0.6521739130434783,8,23
zf-C2H2,91,0.6086956521739131,9,23
zf-C2H2,92,0.5652173913043478,10,23
zf-C2H2,93,0.6521739130434783,8,23
zf-C2H2,94,0.5652173913043478,10,23
zf-C2H2,95,0.6521739130434783,8,23
zf-C2H2,96,0.5652173913043478,10,23
zf-C2H2,97,0.5652173913043478,10,23
zf-C2H2,98,0.5217391304347826,11,23
zf-C2H2,99,0.6086956521739131,9,23
zf-C2H2,100,0.5217391304347826,11,23
zf-C2H2,101,0.43478260869565216,13,23
zf-C2H2,102,0.5652173913043478,10,23
zf-C2H2,103,0.5217391304347826,11,23
zf-C2H2,104,0.4782608695652174,12,23
zf-C2H2,105,0.5217391304347826,11,23
zf-C2H2,106,0.6086956521739131,9,23
zf-C2H2,107,0.4782608695652174,12,23
zf-C2H2,108,0.4782608695652174,12,23
zf-C2H2,109,0.5652173913043478,10,23
zf-C2H2,110,0.5652173913043478,10,23
zf-C2H2,111,0.6086956521739131,9,23
zf-C2H2,112,0.5217391304347826,11,23
zf-C2H2,113,0.43478260869565216,13,23
zf-C2H2,114,0.5652173913043478,10,23
zf-C2H2,115,0.5217391304347826,11,23
